IdSeat,Size,Number,Location,PlaneModel_Id
6507,Large,19C,Back,PSK
6508,Small,20A,Front,PSK
6509,Medium,20B,Middle,PSK
6510,Large,20C,Back,PSK
6511,Small,21A,Front,PSK
6512,Medium,21B,Middle,PSK
6513,Large,21C,Back,PSK
6514,Small,22A,Front,PSK
6515,Medium,22B,Middle,PSK
6516,Large,22C,Back,PSK
6517,Small,23A,Front,PSK
6518,Medium,23B,Middle,PSK
6519,Large,23C,Back,PSK
6520,Small,24A,Front,PSK
6521,Medium,24B,Middle,PSK
6522,Large,24C,Back,PSK
6523,Small,25A,Front,PSK
6524,Medium,25B,Middle,PSK
6525,Large,25C,Back,PSK
6526,Small,26A,Front,PSK
6527,Medium,26B,Middle,PSK
6528,Large,26C,Back,PSK
6529,Small,27A,Front,PSK
6530,Medium,27B,Middle,PSK
6531,Large,27C,Back,PSK
6532,Small,28A,Front,PSK
6533,Medium,28B,Middle,PSK
6534,Large,28C,Back,PSK
6535,Small,29A,Front,PSK
6536,Medium,29B,Middle,PSK
6537,Large,29C,Back,PSK
6538,Small,30A,Front,PSK
6539,Medium,30B,Middle,PSK
6540,Large,30C,Back,PSK
6541,Small,31A,Front,PSK
6542,Medium,31B,Middle,PSK
6543,Large,31C,Back,PSK
6544,Small,32A,Front,PSK
6545,Medium,32B,Middle,PSK
6546,Large,32C,Back,PSK
6547,Small,33A,Front,PSK
6548,Medium,33B,Middle,PSK
6549,Large,33C,Back,PSK
6550,Small,34A,Front,PSK
6551,Medium,34B,Middle,PSK
6552,Large,34C,Back,PSK
6553,Small,35A,Front,PSK
6554,Medium,35B,Middle,PSK
6555,Large,35C,Back,PSK
6556,Small,36A,Front,PSK
6557,Medium,36B,Middle,PSK
6558,Large,36C,Back,PSK
6559,Small,37A,Front,PSK
6560,Medium,37B,Middle,PSK
6561,Large,37C,Back,PSK
6562,Small,38A,Front,PSK
6563,Medium,38B,Middle,PSK
6564,Large,38C,Back,PSK
6565,Small,39A,Front,PSK
6566,Medium,39B,Middle,PSK
6567,Large,39C,Back,PSK
6568,Small,40A,Front,PSK
6569,Medium,40B,Middle,PSK
6570,Large,40C,Back,PSK
6571,Small,41A,Front,PSK
6572,Medium,41B,Middle,PSK
6573,Large,41C,Back,PSK
6574,Small,42A,Front,PSK
6575,Medium,42B,Middle,PSK
6576,Large,42C,Back,PSK
6577,Small,43A,Front,PSK
6578,Medium,43B,Middle,PSK
6579,Large,43C,Back,PSK
6580,Small,44A,Front,PSK
6581,Medium,44B,Middle,PSK
6582,Large,44C,Back,PSK
6583,Small,45A,Front,PSK
6584,Medium,45B,Middle,PSK
6585,Large,45C,Back,PSK
6586,Small,46A,Front,PSK
6587,Medium,46B,Middle,PSK
6588,Large,46C,Back,PSK
6589,Small,47A,Front,PSK
6590,Medium,47B,Middle,PSK
6591,Large,47C,Back,PSK
6592,Small,48A,Front,PSK
6593,Medium,48B,Middle,PSK
6594,Large,48C,Back,PSK
6595,Small,49A,Front,PSK
6596,Medium,49B,Middle,PSK
6597,Large,49C,Back,PSK
6598,Small,50A,Front,PSK
6599,Medium,50B,Middle,PSK
6600,Large,50C,Back,PSK
6601,Small,1A,Front,BSK
6602,Medium,1B,Middle,BSK
6603,Large,1C,Back,BSK
6604,Small,2A,Front,BSK
6605,Medium,2B,Middle,BSK
6606,Large,2C,Back,BSK
6607,Small,3A,Front,BSK
6608,Medium,3B,Middle,BSK
6609,Large,3C,Back,BSK
6610,Small,4A,Front,BSK
6611,Medium,4B,Middle,BSK
6612,Large,4C,Back,BSK
6613,Small,5A,Front,BSK
6614,Medium,5B,Middle,BSK
6615,Large,5C,Back,BSK
6616,Small,6A,Front,BSK
6617,Medium,6B,Middle,BSK
6618,Large,6C,Back,BSK
6619,Small,7A,Front,BSK
6620,Medium,7B,Middle,BSK
6621,Large,7C,Back,BSK
6622,Small,8A,Front,BSK
6623,Medium,8B,Middle,BSK
6624,Large,8C,Back,BSK
6625,Small,9A,Front,BSK
6626,Medium,9B,Middle,BSK
6627,Large,9C,Back,BSK
6628,Small,10A,Front,BSK
6629,Medium,10B,Middle,BSK
6630,Large,10C,Back,BSK
6631,Small,11A,Front,BSK
6632,Medium,11B,Middle,BSK
6633,Large,11C,Back,BSK
6634,Small,12A,Front,BSK
6635,Medium,12B,Middle,BSK
6636,Large,12C,Back,BSK
6637,Small,13A,Front,BSK
6638,Medium,13B,Middle,BSK
6639,Large,13C,Back,BSK
6640,Small,14A,Front,BSK
6641,Medium,14B,Middle,BSK
6642,Large,14C,Back,BSK
6643,Small,15A,Front,BSK
6644,Medium,15B,Middle,BSK
6645,Large,15C,Back,BSK
6646,Small,16A,Front,BSK
6647,Medium,16B,Middle,BSK
6648,Large,16C,Back,BSK
6649,Small,17A,Front,BSK
6650,Medium,17B,Middle,BSK
6651,Large,17C,Back,BSK
6652,Small,18A,Front,BSK
6653,Medium,18B,Middle,BSK
6654,Large,18C,Back,BSK
6655,Small,19A,Front,BSK
6656,Medium,19B,Middle,BSK
6657,Large,19C,Back,BSK
6658,Small,20A,Front,BSK
6659,Medium,20B,Middle,BSK
6660,Large,20C,Back,BSK
6661,Small,21A,Front,BSK
6662,Medium,21B,Middle,BSK
6663,Large,21C,Back,BSK
6664,Small,22A,Front,BSK
6665,Medium,22B,Middle,BSK
6666,Large,22C,Back,BSK
6667,Small,23A,Front,BSK
6668,Medium,23B,Middle,BSK
6669,Large,23C,Back,BSK
6670,Small,24A,Front,BSK
6671,Medium,24B,Middle,BSK
6672,Large,24C,Back,BSK
6673,Small,25A,Front,BSK
6674,Medium,25B,Middle,BSK
6675,Large,25C,Back,BSK
6676,Small,26A,Front,BSK
6677,Medium,26B,Middle,BSK
6678,Large,26C,Back,BSK
6679,Small,27A,Front,BSK
6680,Medium,27B,Middle,BSK
6681,Large,27C,Back,BSK
6682,Small,28A,Front,BSK
6683,Medium,28B,Middle,BSK
6684,Large,28C,Back,BSK
6685,Small,29A,Front,BSK
6686,Medium,29B,Middle,BSK
6687,Large,29C,Back,BSK
6688,Small,30A,Front,BSK
6689,Medium,30B,Middle,BSK
6690,Large,30C,Back,BSK
6691,Small,31A,Front,BSK
6692,Medium,31B,Middle,BSK
6693,Large,31C,Back,BSK
6694,Small,32A,Front,BSK
6695,Medium,32B,Middle,BSK
6696,Large,32C,Back,BSK
6697,Small,33A,Front,BSK
6698,Medium,33B,Middle,BSK
6699,Large,33C,Back,BSK
6700,Small,34A,Front,BSK
6701,Medium,34B,Middle,BSK
6702,Large,34C,Back,BSK
6703,Small,35A,Front,BSK
6704,Medium,35B,Middle,BSK
6705,Large,35C,Back,BSK
6706,Small,36A,Front,BSK
6707,Medium,36B,Middle,BSK
6708,Large,36C,Back,BSK
6709,Small,37A,Front,BSK
6710,Medium,37B,Middle,BSK
6711,Large,37C,Back,BSK
6712,Small,38A,Front,BSK
6713,Medium,38B,Middle,BSK
6714,Large,38C,Back,BSK
6715,Small,39A,Front,BSK
6716,Medium,39B,Middle,BSK
6717,Large,39C,Back,BSK
6718,Small,40A,Front,BSK
6719,Medium,40B,Middle,BSK
6720,Large,40C,Back,BSK
6721,Small,41A,Front,BSK
6722,Medium,41B,Middle,BSK
6723,Large,41C,Back,BSK
6724,Small,42A,Front,BSK
6725,Medium,42B,Middle,BSK
6726,Large,42C,Back,BSK
6727,Small,43A,Front,BSK
6728,Medium,43B,Middle,BSK
6729,Large,43C,Back,BSK
6730,Small,44A,Front,BSK
6731,Medium,44B,Middle,BSK
6732,Large,44C,Back,BSK
6733,Small,45A,Front,BSK
6734,Medium,45B,Middle,BSK
6735,Large,45C,Back,BSK
6736,Small,46A,Front,BSK
6737,Medium,46B,Middle,BSK
6738,Large,46C,Back,BSK
6739,Small,47A,Front,BSK
6740,Medium,47B,Middle,BSK
6741,Large,47C,Back,BSK
6742,Small,48A,Front,BSK
6743,Medium,48B,Middle,BSK
6744,Large,48C,Back,BSK
6745,Small,49A,Front,BSK
6746,Medium,49B,Middle,BSK
6747,Large,49C,Back,BSK
6748,Small,50A,Front,BSK
6749,Medium,50B,Middle,BSK
6750,Large,50C,Back,BSK
6751,Small,1A,Front,AMQ
6752,Medium,1B,Middle,AMQ
6753,Large,1C,Back,AMQ
6754,Small,2A,Front,AMQ
6755,Medium,2B,Middle,AMQ
6756,Large,2C,Back,AMQ
6757,Small,3A,Front,AMQ
6758,Medium,3B,Middle,AMQ
6759,Large,3C,Back,AMQ
6760,Small,4A,Front,AMQ
6761,Medium,4B,Middle,AMQ
6762,Large,4C,Back,AMQ
6763,Small,5A,Front,AMQ
6764,Medium,5B,Middle,AMQ
6765,Large,5C,Back,AMQ
6766,Small,6A,Front,AMQ
6767,Medium,6B,Middle,AMQ
6768,Large,6C,Back,AMQ
6769,Small,7A,Front,AMQ
6770,Medium,7B,Middle,AMQ
6771,Large,7C,Back,AMQ
6772,Small,8A,Front,AMQ
6773,Medium,8B,Middle,AMQ
6774,Large,8C,Back,AMQ
6775,Small,9A,Front,AMQ
6776,Medium,9B,Middle,AMQ
6777,Large,9C,Back,AMQ
6778,Small,10A,Front,AMQ
6779,Medium,10B,Middle,AMQ
6780,Large,10C,Back,AMQ
6781,Small,11A,Front,AMQ
6782,Medium,11B,Middle,AMQ
6783,Large,11C,Back,AMQ
6784,Small,12A,Front,AMQ
6785,Medium,12B,Middle,AMQ
6786,Large,12C,Back,AMQ
6787,Small,13A,Front,AMQ
6788,Medium,13B,Middle,AMQ
6789,Large,13C,Back,AMQ
6790,Small,14A,Front,AMQ
6791,Medium,14B,Middle,AMQ
6792,Large,14C,Back,AMQ
6793,Small,15A,Front,AMQ
6794,Medium,15B,Middle,AMQ
6795,Large,15C,Back,AMQ
6796,Small,16A,Front,AMQ
6797,Medium,16B,Middle,AMQ
6798,Large,16C,Back,AMQ
6799,Small,17A,Front,AMQ
6800,Medium,17B,Middle,AMQ
6801,Large,17C,Back,AMQ
6802,Small,18A,Front,AMQ
6803,Medium,18B,Middle,AMQ
6804,Large,18C,Back,AMQ
6805,Small,19A,Front,AMQ
6806,Medium,19B,Middle,AMQ
6807,Large,19C,Back,AMQ
6808,Small,20A,Front,AMQ
6809,Medium,20B,Middle,AMQ
6810,Large,20C,Back,AMQ
6811,Small,21A,Front,AMQ
6812,Medium,21B,Middle,AMQ
6813,Large,21C,Back,AMQ
6814,Small,22A,Front,AMQ
6815,Medium,22B,Middle,AMQ
6816,Large,22C,Back,AMQ
6817,Small,23A,Front,AMQ
6818,Medium,23B,Middle,AMQ
6819,Large,23C,Back,AMQ
6820,Small,24A,Front,AMQ
6821,Medium,24B,Middle,AMQ
6822,Large,24C,Back,AMQ
6823,Small,25A,Front,AMQ
6824,Medium,25B,Middle,AMQ
6825,Large,25C,Back,AMQ
6826,Small,26A,Front,AMQ
6827,Medium,26B,Middle,AMQ
6828,Large,26C,Back,AMQ
6829,Small,27A,Front,AMQ
6830,Medium,27B,Middle,AMQ
6831,Large,27C,Back,AMQ
6832,Small,28A,Front,AMQ
6833,Medium,28B,Middle,AMQ
6834,Large,28C,Back,AMQ
6835,Small,29A,Front,AMQ
6836,Medium,29B,Middle,AMQ
6837,Large,29C,Back,AMQ
6838,Small,30A,Front,AMQ
6839,Medium,30B,Middle,AMQ
6840,Large,30C,Back,AMQ
6841,Small,31A,Front,AMQ
6842,Medium,31B,Middle,AMQ
6843,Large,31C,Back,AMQ
6844,Small,32A,Front,AMQ
6845,Medium,32B,Middle,AMQ
6846,Large,32C,Back,AMQ
6847,Small,33A,Front,AMQ
6848,Medium,33B,Middle,AMQ
6849,Large,33C,Back,AMQ
6850,Small,34A,Front,AMQ
6851,Medium,34B,Middle,AMQ
6852,Large,34C,Back,AMQ
6853,Small,35A,Front,AMQ
6854,Medium,35B,Middle,AMQ
6855,Large,35C,Back,AMQ
6856,Small,36A,Front,AMQ
6857,Medium,36B,Middle,AMQ
6858,Large,36C,Back,AMQ
6859,Small,37A,Front,AMQ
6860,Medium,37B,Middle,AMQ
6861,Large,37C,Back,AMQ
6862,Small,38A,Front,AMQ
6863,Medium,38B,Middle,AMQ
6864,Large,38C,Back,AMQ
6865,Small,39A,Front,AMQ
6866,Medium,39B,Middle,AMQ
6867,Large,39C,Back,AMQ
6868,Small,40A,Front,AMQ
6869,Medium,40B,Middle,AMQ
6870,Large,40C,Back,AMQ
6871,Small,41A,Front,AMQ
6872,Medium,41B,Middle,AMQ
6873,Large,41C,Back,AMQ
6874,Small,42A,Front,AMQ
6875,Medium,42B,Middle,AMQ
6876,Large,42C,Back,AMQ
6877,Small,43A,Front,AMQ
6878,Medium,43B,Middle,AMQ
6879,Large,43C,Back,AMQ
6880,Small,44A,Front,AMQ
6881,Medium,44B,Middle,AMQ
6882,Large,44C,Back,AMQ
6883,Small,45A,Front,AMQ
6884,Medium,45B,Middle,AMQ
6885,Large,45C,Back,AMQ
6886,Small,46A,Front,AMQ
6887,Medium,46B,Middle,AMQ
6888,Large,46C,Back,AMQ
6889,Small,47A,Front,AMQ
6890,Medium,47B,Middle,AMQ
6891,Large,47C,Back,AMQ
6892,Small,48A,Front,AMQ
6893,Medium,48B,Middle,AMQ
6894,Large,48C,Back,AMQ
6895,Small,49A,Front,AMQ
6896,Medium,49B,Middle,AMQ
6897,Large,49C,Back,AMQ
6898,Small,50A,Front,AMQ
6899,Medium,50B,Middle,AMQ
6900,Large,50C,Back,AMQ
6901,Small,1A,Front,VCA
6902,Medium,1B,Middle,VCA
6903,Large,1C,Back,VCA
6904,Small,2A,Front,VCA
6905,Medium,2B,Middle,VCA
6906,Large,2C,Back,VCA
6907,Small,3A,Front,VCA
6908,Medium,3B,Middle,VCA
6909,Large,3C,Back,VCA
6910,Small,4A,Front,VCA
6911,Medium,4B,Middle,VCA
6912,Large,4C,Back,VCA
6913,Small,5A,Front,VCA
6914,Medium,5B,Middle,VCA
6915,Large,5C,Back,VCA
6916,Small,6A,Front,VCA
6917,Medium,6B,Middle,VCA
6918,Large,6C,Back,VCA
6919,Small,7A,Front,VCA
6920,Medium,7B,Middle,VCA
6921,Large,7C,Back,VCA
6922,Small,8A,Front,VCA
6923,Medium,8B,Middle,VCA
6924,Large,8C,Back,VCA
6925,Small,9A,Front,VCA
6926,Medium,9B,Middle,VCA
6927,Large,9C,Back,VCA
6928,Small,10A,Front,VCA
6929,Medium,10B,Middle,VCA
6930,Large,10C,Back,VCA
6931,Small,11A,Front,VCA
6932,Medium,11B,Middle,VCA
6933,Large,11C,Back,VCA
6934,Small,12A,Front,VCA
6935,Medium,12B,Middle,VCA
6936,Large,12C,Back,VCA
6937,Small,13A,Front,VCA
6938,Medium,13B,Middle,VCA
6939,Large,13C,Back,VCA
6940,Small,14A,Front,VCA
6941,Medium,14B,Middle,VCA
6942,Large,14C,Back,VCA
6943,Small,15A,Front,VCA
6944,Medium,15B,Middle,VCA
6945,Large,15C,Back,VCA
6946,Small,16A,Front,VCA
6947,Medium,16B,Middle,VCA
6948,Large,16C,Back,VCA
6949,Small,17A,Front,VCA
6950,Medium,17B,Middle,VCA
6951,Large,17C,Back,VCA
6952,Small,18A,Front,VCA
6953,Medium,18B,Middle,VCA
6954,Large,18C,Back,VCA
6955,Small,19A,Front,VCA
6956,Medium,19B,Middle,VCA
6957,Large,19C,Back,VCA
6958,Small,20A,Front,VCA
6959,Medium,20B,Middle,VCA
6960,Large,20C,Back,VCA
6961,Small,21A,Front,VCA
6962,Medium,21B,Middle,VCA
6963,Large,21C,Back,VCA
6964,Small,22A,Front,VCA
6965,Medium,22B,Middle,VCA
6966,Large,22C,Back,VCA
6967,Small,23A,Front,VCA
6968,Medium,23B,Middle,VCA
6969,Large,23C,Back,VCA
6970,Small,24A,Front,VCA
6971,Medium,24B,Middle,VCA
6972,Large,24C,Back,VCA
6973,Small,25A,Front,VCA
6974,Medium,25B,Middle,VCA
6975,Large,25C,Back,VCA
6976,Small,26A,Front,VCA
6977,Medium,26B,Middle,VCA
6978,Large,26C,Back,VCA
6979,Small,27A,Front,VCA
6980,Medium,27B,Middle,VCA
6981,Large,27C,Back,VCA
6982,Small,28A,Front,VCA
6983,Medium,28B,Middle,VCA
6984,Large,28C,Back,VCA
6985,Small,29A,Front,VCA
6986,Medium,29B,Middle,VCA
6987,Large,29C,Back,VCA
6988,Small,30A,Front,VCA
6989,Medium,30B,Middle,VCA
6990,Large,30C,Back,VCA
6991,Small,31A,Front,VCA
6992,Medium,31B,Middle,VCA
6993,Large,31C,Back,VCA
6994,Small,32A,Front,VCA
6995,Medium,32B,Middle,VCA
6996,Large,32C,Back,VCA
6997,Small,33A,Front,VCA
6998,Medium,33B,Middle,VCA
6999,Large,33C,Back,VCA
7000,Small,34A,Front,VCA
7001,Medium,34B,Middle,VCA
7002,Large,34C,Back,VCA
7003,Small,35A,Front,VCA
7004,Medium,35B,Middle,VCA
7005,Large,35C,Back,VCA
7006,Small,36A,Front,VCA
7007,Medium,36B,Middle,VCA
7008,Large,36C,Back,VCA
7009,Small,37A,Front,VCA
7010,Medium,37B,Middle,VCA
7011,Large,37C,Back,VCA
7012,Small,38A,Front,VCA
7013,Medium,38B,Middle,VCA
7014,Large,38C,Back,VCA
7015,Small,39A,Front,VCA
7016,Medium,39B,Middle,VCA
7017,Large,39C,Back,VCA
7018,Small,40A,Front,VCA
7019,Medium,40B,Middle,VCA
7020,Large,40C,Back,VCA
7021,Small,41A,Front,VCA
7022,Medium,41B,Middle,VCA
7023,Large,41C,Back,VCA
7024,Small,42A,Front,VCA
7025,Medium,42B,Middle,VCA
7026,Large,42C,Back,VCA
7027,Small,43A,Front,VCA
7028,Medium,43B,Middle,VCA
7029,Large,43C,Back,VCA
7030,Small,44A,Front,VCA
7031,Medium,44B,Middle,VCA
7032,Large,44C,Back,VCA
7033,Small,45A,Front,VCA
7034,Medium,45B,Middle,VCA
7035,Large,45C,Back,VCA
7036,Small,46A,Front,VCA
7037,Medium,46B,Middle,VCA
7038,Large,46C,Back,VCA
7039,Small,47A,Front,VCA
7040,Medium,47B,Middle,VCA
7041,Large,47C,Back,VCA
7042,Small,48A,Front,VCA
7043,Medium,48B,Middle,VCA
7044,Large,48C,Back,VCA
7045,Small,49A,Front,VCA
7046,Medium,49B,Middle,VCA
7047,Large,49C,Back,VCA
7048,Small,50A,Front,VCA
7049,Medium,50B,Middle,VCA
7050,Large,50C,Back,VCA
7051,Small,1A,Front,FCA
7052,Medium,1B,Middle,FCA
7053,Large,1C,Back,FCA
7054,Small,2A,Front,FCA
7055,Medium,2B,Middle,FCA
7056,Large,2C,Back,FCA
7057,Small,3A,Front,FCA
7058,Medium,3B,Middle,FCA
7059,Large,3C,Back,FCA
7060,Small,4A,Front,FCA
7061,Medium,4B,Middle,FCA
7062,Large,4C,Back,FCA
7063,Small,5A,Front,FCA
7064,Medium,5B,Middle,FCA
7065,Large,5C,Back,FCA
7066,Small,6A,Front,FCA
7067,Medium,6B,Middle,FCA
7068,Large,6C,Back,FCA
7069,Small,7A,Front,FCA
7070,Medium,7B,Middle,FCA
7071,Large,7C,Back,FCA
7072,Small,8A,Front,FCA
7073,Medium,8B,Middle,FCA
7074,Large,8C,Back,FCA
7075,Small,9A,Front,FCA
7076,Medium,9B,Middle,FCA
7077,Large,9C,Back,FCA
7078,Small,10A,Front,FCA
7079,Medium,10B,Middle,FCA
7080,Large,10C,Back,FCA
7081,Small,11A,Front,FCA
7082,Medium,11B,Middle,FCA
7083,Large,11C,Back,FCA
7084,Small,12A,Front,FCA
7085,Medium,12B,Middle,FCA
7086,Large,12C,Back,FCA
7087,Small,13A,Front,FCA
7088,Medium,13B,Middle,FCA
7089,Large,13C,Back,FCA
7090,Small,14A,Front,FCA
7091,Medium,14B,Middle,FCA
7092,Large,14C,Back,FCA
7093,Small,15A,Front,FCA
7094,Medium,15B,Middle,FCA
7095,Large,15C,Back,FCA
7096,Small,16A,Front,FCA
7097,Medium,16B,Middle,FCA
7098,Large,16C,Back,FCA
7099,Small,17A,Front,FCA
7100,Medium,17B,Middle,FCA
7101,Large,17C,Back,FCA
7102,Small,18A,Front,FCA
7103,Medium,18B,Middle,FCA
7104,Large,18C,Back,FCA
7105,Small,19A,Front,FCA
7106,Medium,19B,Middle,FCA
7107,Large,19C,Back,FCA
7108,Small,20A,Front,FCA
7109,Medium,20B,Middle,FCA
7110,Large,20C,Back,FCA
7111,Small,21A,Front,FCA
7112,Medium,21B,Middle,FCA
7113,Large,21C,Back,FCA
7114,Small,22A,Front,FCA
7115,Medium,22B,Middle,FCA
7116,Large,22C,Back,FCA
7117,Small,23A,Front,FCA
7118,Medium,23B,Middle,FCA
7119,Large,23C,Back,FCA
7120,Small,24A,Front,FCA
7121,Medium,24B,Middle,FCA
7122,Large,24C,Back,FCA
7123,Small,25A,Front,FCA
7124,Medium,25B,Middle,FCA
7125,Large,25C,Back,FCA
7126,Small,26A,Front,FCA
7127,Medium,26B,Middle,FCA
7128,Large,26C,Back,FCA
7129,Small,27A,Front,FCA
7130,Medium,27B,Middle,FCA
7131,Large,27C,Back,FCA
7132,Small,28A,Front,FCA
7133,Medium,28B,Middle,FCA
7134,Large,28C,Back,FCA
7135,Small,29A,Front,FCA
7136,Medium,29B,Middle,FCA
7137,Large,29C,Back,FCA
7138,Small,30A,Front,FCA
7139,Medium,30B,Middle,FCA
7140,Large,30C,Back,FCA
7141,Small,31A,Front,FCA
7142,Medium,31B,Middle,FCA
7143,Large,31C,Back,FCA
7144,Small,32A,Front,FCA
7145,Medium,32B,Middle,FCA
7146,Large,32C,Back,FCA
7147,Small,33A,Front,FCA
7148,Medium,33B,Middle,FCA
7149,Large,33C,Back,FCA
7150,Small,34A,Front,FCA
7151,Medium,34B,Middle,FCA
7152,Large,34C,Back,FCA
7153,Small,35A,Front,FCA
7154,Medium,35B,Middle,FCA
7155,Large,35C,Back,FCA
7156,Small,36A,Front,FCA
7157,Medium,36B,Middle,FCA
7158,Large,36C,Back,FCA
7159,Small,37A,Front,FCA
7160,Medium,37B,Middle,FCA
7161,Large,37C,Back,FCA
7162,Small,38A,Front,FCA
7163,Medium,38B,Middle,FCA
7164,Large,38C,Back,FCA
7165,Small,39A,Front,FCA
7166,Medium,39B,Middle,FCA
7167,Large,39C,Back,FCA
7168,Small,40A,Front,FCA
7169,Medium,40B,Middle,FCA
7170,Large,40C,Back,FCA
7171,Small,41A,Front,FCA
7172,Medium,41B,Middle,FCA
7173,Large,41C,Back,FCA
7174,Small,42A,Front,FCA
7175,Medium,42B,Middle,FCA
7176,Large,42C,Back,FCA
7177,Small,43A,Front,FCA
7178,Medium,43B,Middle,FCA
7179,Large,43C,Back,FCA
7180,Small,44A,Front,FCA
7181,Medium,44B,Middle,FCA
7182,Large,44C,Back,FCA
7183,Small,45A,Front,FCA
7184,Medium,45B,Middle,FCA
7185,Large,45C,Back,FCA
7186,Small,46A,Front,FCA
7187,Medium,46B,Middle,FCA
7188,Large,46C,Back,FCA
7189,Small,47A,Front,FCA
7190,Medium,47B,Middle,FCA
7191,Large,47C,Back,FCA
7192,Small,48A,Front,FCA
7193,Medium,48B,Middle,FCA
7194,Large,48C,Back,FCA
7195,Small,49A,Front,FCA
7196,Medium,49B,Middle,FCA
7197,Large,49C,Back,FCA
7198,Small,50A,Front,FCA
7199,Medium,50B,Middle,FCA
7200,Large,50C,Back,FCA
7201,Small,1A,Front,SGU
7202,Medium,1B,Middle,SGU
7203,Large,1C,Back,SGU
7204,Small,2A,Front,SGU
7205,Medium,2B,Middle,SGU
7206,Large,2C,Back,SGU
7207,Small,3A,Front,SGU
7208,Medium,3B,Middle,SGU
7209,Large,3C,Back,SGU
7210,Small,4A,Front,SGU
7211,Medium,4B,Middle,SGU
7212,Large,4C,Back,SGU
7213,Small,5A,Front,SGU
7214,Medium,5B,Middle,SGU
7215,Large,5C,Back,SGU
7216,Small,6A,Front,SGU
7217,Medium,6B,Middle,SGU
7218,Large,6C,Back,SGU
7219,Small,7A,Front,SGU
7220,Medium,7B,Middle,SGU
7221,Large,7C,Back,SGU
7222,Small,8A,Front,SGU
7223,Medium,8B,Middle,SGU
7224,Large,8C,Back,SGU
7225,Small,9A,Front,SGU
7226,Medium,9B,Middle,SGU
7227,Large,9C,Back,SGU
7228,Small,10A,Front,SGU
7229,Medium,10B,Middle,SGU
7230,Large,10C,Back,SGU
7231,Small,11A,Front,SGU
7232,Medium,11B,Middle,SGU
7233,Large,11C,Back,SGU
7234,Small,12A,Front,SGU
7235,Medium,12B,Middle,SGU
7236,Large,12C,Back,SGU
7237,Small,13A,Front,SGU
7238,Medium,13B,Middle,SGU
7239,Large,13C,Back,SGU
7240,Small,14A,Front,SGU
7241,Medium,14B,Middle,SGU
7242,Large,14C,Back,SGU
7243,Small,15A,Front,SGU
7244,Medium,15B,Middle,SGU
7245,Large,15C,Back,SGU
7246,Small,16A,Front,SGU
7247,Medium,16B,Middle,SGU
7248,Large,16C,Back,SGU
7249,Small,17A,Front,SGU
7250,Medium,17B,Middle,SGU
7251,Large,17C,Back,SGU
7252,Small,18A,Front,SGU
7253,Medium,18B,Middle,SGU
7254,Large,18C,Back,SGU
7255,Small,19A,Front,SGU
7256,Medium,19B,Middle,SGU
7257,Large,19C,Back,SGU
7258,Small,20A,Front,SGU
7259,Medium,20B,Middle,SGU
7260,Large,20C,Back,SGU
7261,Small,21A,Front,SGU
7262,Medium,21B,Middle,SGU
7263,Large,21C,Back,SGU
7264,Small,22A,Front,SGU
7265,Medium,22B,Middle,SGU
7266,Large,22C,Back,SGU
7267,Small,23A,Front,SGU
7268,Medium,23B,Middle,SGU
7269,Large,23C,Back,SGU
7270,Small,24A,Front,SGU
7271,Medium,24B,Middle,SGU
7272,Large,24C,Back,SGU
7273,Small,25A,Front,SGU
7274,Medium,25B,Middle,SGU
7275,Large,25C,Back,SGU
7276,Small,26A,Front,SGU
7277,Medium,26B,Middle,SGU
7278,Large,26C,Back,SGU
7279,Small,27A,Front,SGU
7280,Medium,27B,Middle,SGU
7281,Large,27C,Back,SGU
7282,Small,28A,Front,SGU
7283,Medium,28B,Middle,SGU
7284,Large,28C,Back,SGU
7285,Small,29A,Front,SGU
7286,Medium,29B,Middle,SGU
7287,Large,29C,Back,SGU
7288,Small,30A,Front,SGU
7289,Medium,30B,Middle,SGU
7290,Large,30C,Back,SGU
7291,Small,31A,Front,SGU
7292,Medium,31B,Middle,SGU
7293,Large,31C,Back,SGU
7294,Small,32A,Front,SGU
7295,Medium,32B,Middle,SGU
7296,Large,32C,Back,SGU
7297,Small,33A,Front,SGU
7298,Medium,33B,Middle,SGU
7299,Large,33C,Back,SGU
7300,Small,34A,Front,SGU
7301,Medium,34B,Middle,SGU
7302,Large,34C,Back,SGU
7303,Small,35A,Front,SGU
7304,Medium,35B,Middle,SGU
7305,Large,35C,Back,SGU
7306,Small,36A,Front,SGU
7307,Medium,36B,Middle,SGU
7308,Large,36C,Back,SGU
7309,Small,37A,Front,SGU
7310,Medium,37B,Middle,SGU
7311,Large,37C,Back,SGU
7312,Small,38A,Front,SGU
7313,Medium,38B,Middle,SGU
7314,Large,38C,Back,SGU
7315,Small,39A,Front,SGU
7316,Medium,39B,Middle,SGU
7317,Large,39C,Back,SGU
7318,Small,40A,Front,SGU
7319,Medium,40B,Middle,SGU
7320,Large,40C,Back,SGU
7321,Small,41A,Front,SGU
7322,Medium,41B,Middle,SGU
7323,Large,41C,Back,SGU
7324,Small,42A,Front,SGU
7325,Medium,42B,Middle,SGU
7326,Large,42C,Back,SGU
7327,Small,43A,Front,SGU
7328,Medium,43B,Middle,SGU
7329,Large,43C,Back,SGU
7330,Small,44A,Front,SGU
7331,Medium,44B,Middle,SGU
7332,Large,44C,Back,SGU
7333,Small,45A,Front,SGU
7334,Medium,45B,Middle,SGU
7335,Large,45C,Back,SGU
